"","Center.of.Mass.X...m.","Center.of.Mass.Y...m.","Area...m2.","Perimeter...m.","Circularity","PanEV","EpCAM","MET","SDC1","EGFR","ADAM10","CTSH","PDL1","HER2","image","celltype"
"1616",75.07375336,28.42174911,21.5,17.07106781,0.927100785,8399.400391,269.2333374,87.30000305,120.9666672,186.6000061,108,271.2333374,165.9333344,274.2333374,2,"H2228"
"1617",67.73805237,0.430550009,14.5,16.24264069,0.690660458,7156.782715,825.956543,90.21739197,216.0869598,263.3043518,135.217392,168.6521759,286.8695679,250.3913116,2,"H2228"
"1618",63.99101639,66.92440033,25.5,19.89949494,0.809218749,7563.48584,1414.542847,137.9142914,246.8000031,388.7428589,114.8571396,462.3999939,277.2857056,183.8000031,2,"H2228"
"1619",54.47916031,67.38604736,24.5,19.07106781,0.846497983,8684.823242,518.3823242,130.2941132,125.8529434,240.6470642,117.3235321,193.5588226,200.5588226,174.7352905,2,"H2228"
"1620",48.01995087,21.11874962,23.5,17.89949494,0.921713976,7450.375,222.40625,211.3125,191.15625,260.96875,180.28125,299.9375,201.40625,242.78125,2,"H2228"
"1621",64.57341766,1.080916643,27,20.48528137,0.808518127,8364.324219,1538.648682,168.4864807,110.0540543,205,95.64865112,223.2702637,186.9189148,216.4054108,2,"H2228"
"1622",2.748057604,33.46090317,16.5,15.07106781,0.912863327,6915.541504,659.791687,103.375,288.0416565,324.125,90.91666412,171.75,198.5833282,231.5416718,2,"H2228"
"1623",70.79550171,67.4203949,20,16.48528137,0.924798531,6891.356934,231.8571472,158.8214264,155.0357208,220.1071472,134.9642792,195.2857208,203.5357208,229.7857208,2,"H2228"
"1624",34.3077507,1.564149976,21.5,17.89949494,0.843270233,7631.933105,499.3999939,129.7333374,122.2666702,390.2999878,123.5999985,145.1000061,175.3999939,220.2666626,2,"H2228"
"1625",28.07798004,67.58209991,15.5,15.07106781,0.857538277,5400.956543,328.3478394,152.9130402,116.1304321,205.0869598,102.0869598,192.4347839,170.782608,208.9130402,2,"H2228"
"1626",13.85422039,68.96334076,26.5,19.89949494,0.840952818,9628.444336,734.555542,126.3611145,168.0555573,280.1111145,126,196.9166718,261.8888855,231.1111145,2,"H2228"
"1627",69.70939636,2.464178562,19,16.48528137,0.878558605,6741.777832,1577.555542,133.5555573,142.7037048,271.0740662,121.0370407,249.8518524,146.6666718,334.2962952,2,"H2228"
"1628",70.63200378,70.21416473,31,21.3137085,0.857538277,8418.829102,410.5609741,100.4634171,343.5609741,377.5853577,169.5121918,1703.658569,326.7804871,338.9756165,2,"H2228"
"1629",27.57490349,70.41190338,14.5,14.24264069,0.898249181,6230.59082,990.9545288,97.1818161,120.8181839,233.5454559,142.1363678,169.1818237,151.1363678,195.1363678,2,"H2228"
"1630",29.76721954,71.12249756,24,18.48528137,0.882610266,8567.90918,393.2121277,219.7878723,163.3030243,283.0909119,93.60606384,178.3939362,211.969696,188.0909119,2,"H2228"
"1631",21.89878082,71.32687378,20,18.48528137,0.735508555,5853.068848,1113.206909,166.5172424,180.2413788,234.5862122,123.2758636,162.5862122,206,228.3448334,2,"H2228"
"1632",48.56971741,72.26699829,20,17.65685425,0.806145057,6423.241211,232.379303,95,218.1379242,336.5172424,76.34482574,215.6896515,174.1379242,264.4482727,2,"H2228"
"1633",12.21345043,34.23144913,20.5,17.07106781,0.883979819,5804.241211,2668.689697,154.8620758,220.4482727,279.8620605,103.6206894,190.1724091,217.7241364,233.7931061,2,"H2228"
"1634",34.33930206,72.72737885,26.5,21.07106781,0.750036932,6417.405273,277.2432556,150.7567596,124.5945969,284.783783,110,212.2702637,228.6756744,220.8378448,2,"H2228"
"1635",3.818892956,72.93267822,19,16.48528137,0.878558605,6844.259277,906.8148193,145.4814758,219.5925903,338.555542,152.5925903,230.6666718,221.222229,313.8148193,2,"H2228"
"1636",9.532050133,72.82834625,17.5,17.07106781,0.754616918,7106,1066.961548,106.615387,322.2692261,375.1923218,112.5,186.1923065,212.8076935,289.7307739,2,"H2228"
"1637",7.27575016,30.47458267,29,20.48528137,0.868408358,8931.461914,446.2051392,121.102562,118.5128174,289.2051392,114.4615402,227.1025696,199.7435913,257.7435913,2,"H2228"
"1638",71.742836,74.45501709,22.5,19.07106781,0.777396107,6802.15625,780.90625,124.28125,171,197.0625,153.65625,172.90625,191.125,203.46875,2,"H2228"
"1639",37.50144958,75.07375336,18.5,16.24264069,0.88118748,5878.666504,179.222229,117.2592621,175.8518524,202.6666718,144.5185242,247.7407379,205.1851807,203.8888855,2,"H2228"
"1640",58.1515007,76.32724762,28,20.48528137,0.838463242,6471.210449,1455.710571,100.2368393,208.8157959,312.6052551,180.8421021,247.0263214,168.078949,195.0526276,2,"H2228"
"1641",58.99625015,30.51454926,18.5,16.24264069,0.88118748,7294.592773,890.9629517,142.7407379,225.8148193,334.4814758,103,213.8148193,202.7037048,274.6666565,2,"H2228"
"1642",69.72253418,76.5997467,19,18.48528137,0.698733127,7257.821289,464.6428528,101.4642868,173.25,283.0714417,109.5,222.4642792,279.9642944,234.8214264,2,"H2228"
"1643",25.69675064,5.695250034,21.5,17.07106781,0.927100785,6195.633301,218.7666626,112.3666687,150.5333405,251.3999939,96.1333313,212.9666595,217.9666595,183.6000061,2,"H2228"
"1644",27.90010643,5.734178543,19,16.48528137,0.878558605,8651.592773,391.9629517,118.7777786,235.7037048,262.444458,194.7037048,181.222229,221.5555573,197.8888855,2,"H2228"
"1645",20.62435722,5.804249763,16,15.65685425,0.82020201,7519.291504,590.208313,207.25,108.4166641,188.7916718,232.625,225.2083282,182.625,262.7083435,2,"H2228"
"1646",71.20424652,22.87978172,24,18.48528137,0.882610266,12848.57617,375.3030396,108.5454559,162.1818237,278.2121277,103.8484879,216.1818237,175.2424316,205.4545441,2,"H2228"
"1647",69.16049957,30.49275017,18,15.65685425,0.922727261,6920.846191,215.7692261,105.1923065,132.5,228.2692261,110.6923065,139.3461609,254.4615326,210.6923065,2,"H2228"
"1648",10.08040428,77.60590363,14.5,14.24264069,0.898249181,6038.90918,198.5,101.5909119,115.8636398,267.9545593,102.3636398,151.0454559,212.6818237,252.4545441,2,"H2228"
"1649",39.24908447,77.74424744,31,21.3137085,0.857538277,7990.390137,498.0975647,209.7317047,363.1951294,433.4634094,229.4390259,692.1707153,329.5609741,323.3170776,2,"H2228"
"1650",16.63884926,77.96224976,20.5,17.07106781,0.883979819,7232.379395,1210.137939,233.6551666,246.7586212,402.0689697,176,306.7930908,324.758606,269.1379395,2,"H2228"
"1651",75.58605194,78.95414734,22.5,17.89949494,0.882492104,8207.645508,477.5161438,111.4838715,200.3225861,282.9354858,167.9032288,220.8387146,189.9032288,221.7419281,2,"H2228"
"1652",64.3576889,6.785250187,20,17.65685425,0.806145057,7815.862305,1371.482788,145.7586212,306.0344849,443.5517273,134.4482727,204.9655151,238.7931061,237.3103485,2,"H2228"
"1653",31.92577934,79.40810394,28.5,19.89949494,0.904420955,7745.026367,194.3947296,117.0526352,130.9473724,248.4473724,226.1842041,225.1315765,213.3947296,192.578949,2,"H2228"
"1654",41.25489807,24.17395592,25.5,19.07106781,0.881048921,7724.685547,598.7428589,104.7428589,183.8571472,187.2857208,124.0571442,186.9428558,206.1714325,199.2285767,2,"H2228"
"1655",19.51595497,31.3920002,25,24.48528137,0.52401012,6710.324219,613.6756592,151.8648682,201.4594574,268.5946045,156.7026978,256.216217,215.3783722,237.9189148,2,"H2228"
"1656",8.163321495,44.20339203,19,16.48528137,0.878558605,11163.62988,251.4074097,118.0740738,150.8518524,293.5185242,190.1111145,213.8888855,214.7037048,208.9259186,2,"H2228"
"1657",6.483403683,8.722096443,14.5,14.24264069,0.898249181,6622.227051,239.6363678,79.90908813,134.9545441,213.6818237,93.59091187,184.2272797,224.3181763,209.9545441,2,"H2228"
"1658",0.535916686,24.93375015,23,18.82842712,0.815285309,14904.48438,1417.939453,132.8181763,413.6060486,505.7878723,142.6060638,238.7575684,270.3939514,229.2727203,2,"H2228"
"1659",22.43765068,9.760950089,18.5,17.07106781,0.797737885,6131.703613,1396.963013,211.1481476,392.1111145,323.777771,118.0370407,281.4814758,223.1111145,215.5185242,2,"H2228"
"1660",25.28590393,9.866596222,14.5,14.24264069,0.898249181,5893.09082,662.2727051,72.45454407,223.2272797,254.5454559,147.8181763,222.5454559,222.9545441,238.3181763,2,"H2228"
"1661",55.9769516,9.837249756,18,18.48528137,0.661957699,6948.259277,880.444458,131.0370331,144.7037048,207.3703766,107.8148117,171.8888855,213.7037048,167.0740814,2,"H2228"
"1662",4.118942261,10.26905727,18.5,15.89949494,0.919633821,5404.307617,190.2307739,99.03845978,143.5384674,226.4230804,152.4230804,167.2692261,158.0769196,155.884613,2,"H2228"
"1663",62.32075119,10.68745041,22.5,17.89949494,0.882492104,6702.677246,244.4838715,133.8709717,134.290329,235.1612854,103.2903214,240.9677429,181.5483856,208.0322571,2,"H2228"
"1664",32.35256195,25.27096939,22,18.48528137,0.80905941,8620.90332,2390.45166,129.1612854,162.0322571,231.0967712,144.7742004,216.5161285,275.0967712,252.709671,2,"H2228"
"1665",71.99659729,11.06140423,14.5,14.24264069,0.898249181,7443.54541,304.5909119,178.8181763,150.0909119,198.9090881,146.5454559,202.6363678,215.5909119,204.6818237,2,"H2228"
"1666",6.354986668,11.29440784,27.5,21.07106781,0.778340212,9048,1239.394775,156.5526276,256.7368469,359.2631531,122.0526352,205.1052704,255.2105255,201.7368469,2,"H2228"
"1667",29.06933784,31.76227951,26.5,19.89949494,0.840952818,7164.638672,249.3333282,132.6388855,164.722229,215.027771,76.6388855,224.9444427,244.6944427,268.527771,2,"H2228"
"1668",8.093250275,11.57216644,26,21.3137085,0.719225652,7916.027832,391.055542,95.1388855,153.5555573,207.1111145,104.75,180.9444427,159.5833282,212.0555573,2,"H2228"
"1669",24.1414032,31.77559662,14.5,14.24264069,0.898249181,6178.36377,1646.272705,117.272728,234.9090881,442.2272644,123.4090881,217.9545441,252.2727203,281.1363525,2,"H2228"
"1670",36.88968658,34.9276886,20,17.65685425,0.806145057,8023.724121,546.9655151,182.7586212,130.1379242,241.1379242,89.79310608,252.7241364,146.7931061,227.1379242,2,"H2228"
"1671",55.99874878,11.85375023,22,17.65685425,0.886759563,6545.90332,814.5806274,114.1935501,342.8064575,252.4838715,121.4838715,190.0322571,239.3871002,183.9677429,2,"H2228"
"1672",52.22657013,12.25082111,18,16.48528137,0.832318678,7925.307617,251.7307739,91.42308044,147.9615326,236.9230804,118.1538467,220.115387,253.9230804,225.384613,2,"H2228"
"1673",32.46642685,32.3730011,19,16.48528137,0.878558605,7399.370605,575.7036743,134.7037048,142.0740814,218.8888855,103,259.1111145,191.777771,194.9629669,2,"H2228"
"1674",65.29243469,12.87777615,30.5,21.07106781,0.863250053,7886.414551,326.0975647,99.04878235,134.2195129,221.4634094,187.7317047,155.1951294,212.853653,206.8292694,2,"H2228"
"1675",80.27850342,13.08908367,29,20.48528137,0.868408358,8465.359375,225.3589783,118.8205109,128.5641022,291.8461609,194.0769196,230.1538391,182.0512848,271.384613,2,"H2228"
"1676",32.10259628,13.02340412,14.5,14.24264069,0.898249181,6809.45459,256.7727356,156.1818237,114.772728,263.0909119,117.1818161,160.9090881,155.3181763,287.0909119,2,"H2228"
"1677",53.30530167,13.3682766,29.5,21.89949494,0.772971857,8398.625,895.6749878,114.7750015,287,297.2250061,134.0249939,188.7749939,206.75,194.4750061,2,"H2228"
"1678",62.44532013,35.71306992,18,16.48528137,0.832318678,6132.884766,568.1923218,154.8076935,225.4230804,326.9230652,160.9230804,199.7692261,218.8076935,244.1538391,2,"H2228"
"1679",69.46025085,26.67774963,21.5,17.07106781,0.927100785,11509.7666,1725.166626,221.8000031,471.7333374,458.3999939,121.8666687,211.5,216.1333313,218.5,2,"H2228"
"1680",63.76499939,26.81399918,23,17.65685425,0.927066816,7276.0625,2181.8125,144.03125,183.125,259.5,174.5625,183.96875,154.78125,248.875,2,"H2228"
"1681",36.29700089,15.95292854,17,15.65685425,0.871464636,6579.040039,179.2400055,77.55999756,136.8800049,239.0800018,141,522.6799927,210,176.6399994,2,"H2228"
"1682",48.50290298,15.96640396,14.5,14.24264069,0.898249181,7669.681641,1779.636353,149.0454559,114.227272,217.5909119,136,179.4090881,208.5909119,248.7727203,2,"H2228"
"1683",19.18944931,16.64974976,22.5,17.89949494,0.882492104,9073.581055,1010.645142,116.1290359,287.4515991,349.580658,111.6451645,197.6451569,202.5483856,215,2,"H2228"
"1684",45.81144333,27.1975956,16.5,15.07106781,0.912863327,6376.833496,158.5833282,82.95833588,145.2083282,227.625,120.0416641,263.1666565,236.7083282,187.625,2,"H2228"
"1685",11.99209595,17.38759613,14.5,14.24264069,0.898249181,7369.5,216.9090881,96.04545593,179.4545441,174.3181763,158.5454559,170.8181763,186.4545441,334.1363525,2,"H2228"
"1686",38.34075165,32.82846451,15,14.82842712,0.85725682,6636.173828,970.6087036,111.608696,205.4782562,365.4347839,147.0434723,250.3043518,178.8695679,194.0434723,2,"H2228"
"1687",31.11609459,27.46800041,22,17.65685425,0.886759563,6611.35498,791.8386841,139.0322571,140.290329,260.7419434,95.5806427,318,225.2580719,231.9677429,2,"H2228"
"1688",40.51655579,27.37367249,15.5,15.07106781,0.857538277,6194.347656,1408.565186,131.3043518,134.6086884,292.3043518,182.6521759,180.7391357,232.9565277,213,2,"H2228"
"1689",37.59477997,19.11928177,25,19.3137085,0.842206382,9253.441406,358.9411621,73.29412079,157.7352905,187.4411774,95.29412079,190.6176453,245.3235321,236.8235321,2,"H2228"
"1690",25.99650002,19.7732811,22,17.65685425,0.886759563,6508.967773,572.612915,179.3871002,181.5806427,271.0645142,90.4193573,213.6774139,196.0645142,232.3225861,2,"H2228"
"1691",15.45983315,27.88583374,29,20.48528137,0.868408358,7472.487305,278.5641174,107.0512848,160.5384674,268,173.6923065,188.8717957,194.0256348,221.3333282,2,"H2228"
"1692",69.29675293,36.92375183,21.5,17.07106781,0.927100785,7753.600098,744.333313,124.6666641,320.5,251.1333313,137.1333313,189.4333344,190.3333282,193.4666595,2,"H2228"
"1693",27.05924988,37.16559219,25,18.48528137,0.919385694,8036.646973,189.8235321,115.7647095,183.2352905,284.5882263,170.9411774,157.9117584,200.9411774,236.6764679,2,"H2228"
"1694",56.2167511,37.44694901,19.5,17.07106781,0.840858852,5806.678711,1604.071411,251.0714264,300,386.6071472,165.75,312,242.8571472,220.75,2,"H2228"
"1695",29.84896851,37.66631317,21,18.48528137,0.772283983,7679.966797,657.833313,130.5666656,299.2666626,341.5666809,156.3999939,143.2333374,185.0333405,210.5666656,2,"H2228"
"1696",45.49702072,38.80609512,15.5,15.07106781,0.857538277,8205.521484,2858.782715,143.3913116,240.3913116,311.3478394,114.4782639,201.9565277,238.6086884,224.0434723,2,"H2228"
"1697",18.51365089,41.57804871,16.5,16.24264069,0.785923969,6706.720215,506.9200134,158.6799927,178.1600037,303.2799988,118.6800003,171.8399963,222.1999969,156.5200043,2,"H2228"
"1698",23.78016663,42.03766632,31,21.3137085,0.857538277,9275.341797,503.7073059,100.5121918,260.9024353,369.2926941,94.53658295,308.9024353,266.7073059,337.6341553,2,"H2228"
"1699",49.48902893,43.22758484,27.5,31.55634919,0.347031623,8208.095703,732.2857056,110.9523773,133.6904755,183.4285736,148.7619019,200.7857208,159.0476227,224.4761963,2,"H2228"
"1700",61.04209518,43.43440247,14.5,14.24264069,0.898249181,7727.727051,1164.45459,249.9545441,951.9091187,395.5454407,167.1363678,299.0454407,324.9090881,327.3181763,2,"H2228"
"1701",18.42645073,44.82624817,17.5,16.24264069,0.833555725,6074.730957,1031.230713,116.6538467,128.7307739,356.9230652,167.1923065,269.3461609,207.5769196,195,2,"H2228"
"1702",59.98815155,45.63285065,27,22.48528137,0.67108414,7177.157715,1919.157837,230.421051,376.2631531,477.5263062,120.6578979,200.3157959,236.5263214,214.6578979,2,"H2228"
"1703",54.11849976,47.74200058,23,17.65685425,0.927066816,8784.09375,626.71875,97.1875,186.09375,342.1875,131.96875,169.75,216.25,236.53125,2,"H2228"
"1704",44.35177994,48.69895554,25.5,19.07106781,0.881048921,8928.713867,1666.228516,214.6857147,289.342865,480.6000061,118.9714279,184.8571472,220.3714294,258.342865,2,"H2228"
"1705",0.786057711,49.40844345,18.5,15.89949494,0.919633821,11052.11523,3099.576904,174,243.7307739,316.2692261,134.384613,239.5384674,232.115387,260.1923218,2,"H2228"
"1706",20.31727982,52.59410477,28.5,19.89949494,0.904420955,8071.736816,1862.421021,149.2894745,387.921051,413.5,135.8684235,165.3421021,181.7105255,250.3421021,2,"H2228"
"1707",60.74024963,54.36375046,15,14.82842712,0.85725682,5880.913086,181.3478241,81.43478394,156,312.9565125,79.73912811,270.1304321,225.1304321,242.0869598,2,"H2228"
"1708",15.59089279,57.63375092,17,15.65685425,0.871464636,6095.120117,376.480011,104.7200012,215.0800018,205.6399994,115.9599991,190.4400024,199.8399963,226.4799957,2,"H2228"
"1709",68.28640747,59.73409653,14.5,14.24264069,0.898249181,6590.09082,343.5909119,122.6363602,143.2727203,270.3636475,135.7272797,219.9545441,273.1818237,275.7272644,2,"H2228"
"1710",38.4606514,60.06444931,17.5,16.24264069,0.833555725,9157.577148,196.5384674,107.0769196,151.0769196,210.6538391,83.5,176.2692261,196.0384674,278.2307739,2,"H2228"
"1711",4.578000069,60.83221817,22,17.65685425,0.886759563,7319.161133,306.1612854,116.3225784,140.9677429,229.4193573,115.2580643,201.4838715,228.0967712,215.709671,2,"H2228"
"1712",28.30366707,61.12174988,29,20.48528137,0.868408358,7830.94873,186,112.0769196,138.1538391,272.9487305,99.74359131,220.8461609,210.3333282,231.3589783,2,"H2228"
"1713",72.14678192,62.65416336,26.5,19.89949494,0.840952818,8037.583496,494.944458,138.1111145,370.1388855,380.1111145,141.722229,651.861084,322.444458,289.277771,2,"H2228"
"1714",40.84775162,20.24674988,7.5,10.24264069,0.898353474,4451.230957,344.615387,102.384613,128.2307739,168.4615326,198.3076935,227.8461609,174.9230804,260.1538391,2,"H2228"
"1715",31.06500053,36.37874985,11,12.82842712,0.839954433,7906.888672,2717.166748,193.777771,497,696.555542,102.5,152.1666718,288.1666565,146.8888855,2,"H2228"
"1716",27.22274971,0.408749998,4,8,0.785398163,6880,1421.333374,189.8888855,363.222229,540.333313,100.1111145,155.3333282,257.444458,202.6666718,2,"H2228"
"1717",59.26874924,28.12199974,8,11.65685425,0.739838825,5398.214355,120.1428604,117.7142868,180.4285736,279.3571472,127.5,263.6428528,209.3571472,229.7857208,2,"H2228"
"1718",79.78800201,0.326999992,5,11.65685425,0.462399266,7355.181641,191.3636322,89.1818161,127.8181839,309.2727356,188.4545441,139.5454559,211,153.5454559,2,"H2228"
"1719",3.052000046,0.722124994,11,13.65685425,0.741141616,7412.777832,551.111084,114.7777786,161,252.9444427,112,213.277771,212.777771,195.9444427,2,"H2228"
"1720",18.93874931,1.130874991,12,13.65685425,0.808518127,7095.420898,217.9473724,99.21052551,123.1052628,242.7894745,138.1578979,156.8947296,143.8947296,201.7368469,2,"H2228"
"1721",8.319634438,1.905403852,15.5,15.07106781,0.857538277,7806.217285,342.3043518,113.6956558,134.3043518,239.8260803,105.5652161,193.9565277,206.3913116,169.3913116,2,"H2228"
"1722",66.8878479,28.72694969,9,11.65685425,0.832318678,4886.600098,487.9333191,115.5333328,160.6666718,335.9333191,219.8000031,269.6000061,288.0666809,225.0666656,2,"H2228"
"1723",4.897568226,2.801795483,27.00000191,23.65685425,0.606261054,6563.615234,233.8974304,108.9487152,139.8461609,229.0256348,130.0512848,191.384613,192.7948761,199.8974304,2,"H2228"
"1724",79.21575165,29.02124977,4,8,0.785398163,6350.555664,1081.777832,104.4444427,202.4444427,496.8888855,109,328.1111145,211.6666718,315.1111145,2,"H2228"
"1725",36.79771805,2.953218699,23,18.48528137,0.845834838,8886.28125,344.4375,102.84375,177.5,281.5,101.40625,172.5,199.4375,236.03125,2,"H2228"
"1726",18.38207054,3.118178606,14,15.65685425,0.717676759,6430.95459,593.5,175.8181763,144.3636322,184.4090881,158.5909119,162.1363678,222.7727203,235.6818237,2,"H2228"
"1727",41.4676857,3.188250065,5,8.828427125,0.806145057,6349.799805,1062.5,180.8000031,125.5,280.2000122,87.69999695,160,220.3999939,263.8999939,2,"H2228"
"1728",9.382014275,4.303896904,27.5,20.72792206,0.804323993,7590.648438,831.1621704,131.1081085,144.0810852,317.7026978,98.78378296,192.3243256,234.7026978,163.2973022,2,"H2228"
